Day,Total,1,2,3,4,5,6,2P
13/06/2015,15,7,6,2,0,0,0,0
14/06/2015,17,13,3,1,0,0,0,0
15/06/2015,16,11,2,3,0,0,0,0
16/06/2015,15,8,4,3,0,0,0,0
17/06/2015,20,14,4,2,0,0,0,0
18/06/2015,14,10,2,2,0,0,0,0
19/06/2015,15,10,3,2,0,0,0,0
20/06/2015,18,8,5,5,0,0,0,0
21/06/2015,18,9,4,3,0,0,0,2
22/06/2015,16,8,4,4,0,0,0,0
23/06/2015,12,5,6,0,0,0,0,1
24/06/2015,14,9,5,0,0,0,0,0
25/06/2015,6,2,2,2,0,0,0,0
26/06/2015,12,7,5,0,0,0,0,0
27/06/2015,12,6,3,3,0,0,0,0
28/06/2015,14,4,5,5,0,0,0,0
29/06/2015,19,10,4,5,0,0,0,0
30/06/2015,15,4,5,6,0,0,0,0
01/07/2015,11,4,4,3,0,0,0,0
02/07/2015,20,5,11,3,0,0,0,1
03/07/2015,24,11,7,6,0,0,0,0
04/07/2015,25,11,9,5,0,0,0,0
05/07/2015,32,14,9,9,0,0,0,0
06/07/2015,11,3,5,3,0,0,0,0
07/07/2015,24,11,6,7,0,0,0,0
08/07/2015,23,5,11,7,0,0,0,0
09/07/2015,22,9,8,5,0,0,0,0
10/07/2015,24,13,10,1,0,0,0,0
11/07/2015,30,20,5,5,0,0,0,0
12/07/2015,20,10,5,5,0,0,0,0
13/07/2015,27,17,6,4,0,0,0,0
14/07/2015,16,8,4,4,0,0,0,0
15/07/2015,16,8,3,5,0,0,0,0
16/07/2015,28,15,8,5,0,0,0,0
17/07/2015,24,13,5,6,0,0,0,0
18/07/2015,23,13,6,4,0,0,0,0
19/07/2015,30,13,14,3,0,0,0,0
20/07/2015,27,12,10,5,0,0,0,0
21/07/2015,20,8,6,6,0,0,0,0
22/07/2015,23,12,5,6,0,0,0,0
23/07/2015,30,15,9,5,0,0,0,1
24/07/2015,26,10,8,8,0,0,0,0
25/07/2015,21,11,6,4,0,0,0,0
26/07/2015,27,19,3,5,0,0,0,0
27/07/2015,29,16,7,5,0,0,0,1
28/07/2015,18,10,4,4,0,0,0,0
29/07/2015,20,15,2,3,0,0,0,0
30/07/2015,19,5,9,5,0,0,0,0
31/07/2015,22,11,8,3,0,0,0,0
01/08/2015,18,12,6,0,0,0,0,0
02/08/2015,20,11,9,0,0,0,0,0
03/08/2015,15,3,8,4,0,0,0,0
04/08/2015,16,9,4,3,0,0,0,0
05/08/2015,17,11,3,3,0,0,0,0
06/08/2015,16,9,3,4,0,0,0,0
07/08/2015,26,19,6,1,0,0,0,0
08/08/2015,20,17,1,2,0,0,0,0
09/08/2015,20,12,4,4,0,0,0,0
10/08/2015,22,13,4,5,0,0,0,0
11/08/2015,15,12,1,2,0,0,0,0
12/08/2015,11,9,1,1,0,0,0,0
13/08/2015,11,7,2,2,0,0,0,0
14/08/2015,22,15,5,2,0,0,0,0
15/08/2015,20,11,2,7,0,0,0,0
16/08/2015,15,7,3,5,0,0,0,0
17/08/2015,14,6,1,7,0,0,0,0
18/08/2015,9,3,5,1,0,0,0,0
19/08/2015,11,5,1,5,0,0,0,0
20/08/2015,12,5,4,3,0,0,0,0
21/08/2015,20,13,3,4,0,0,0,0
22/08/2015,16,6,6,4,0,0,0,0
23/08/2015,14,4,6,4,0,0,0,0
24/08/2015,21,13,2,6,0,0,0,0
25/08/2015,15,5,5,5,0,0,0,0
26/08/2015,21,13,6,1,0,0,0,1
27/08/2015,20,10,6,4,0,0,0,0
28/08/2015,12,4,6,2,0,0,0,0
29/08/2015,19,11,5,2,0,0,0,1
30/08/2015,17,6,8,3,0,0,0,0
31/08/2015,17,10,5,2,0,0,0,0
01/09/2015,22,14,5,3,0,0,0,0
02/09/2015,14,10,3,1,0,0,0,0
03/09/2015,12,6,2,4,0,0,0,0
04/09/2015,12,6,2,4,0,0,0,0
05/09/2015,17,9,6,2,0,0,0,0
06/09/2015,13,8,2,3,0,0,0,0
07/09/2015,5,3,2,0,0,0,0,0
08/09/2015,9,6,3,0,0,0,0,0
09/09/2015,9,1,5,3,0,0,0,0
10/09/2015,8,4,4,0,0,0,0,0
11/09/2015,15,9,5,1,0,0,0,0
12/09/2015,14,8,4,2,0,0,0,0
13/09/2015,16,7,8,1,0,0,0,0
14/09/2015,11,5,4,2,0,0,0,0
15/09/2015,14,7,5,2,0,0,0,0
16/09/2015,9,5,2,2,0,0,0,0
17/09/2015,12,5,5,2,0,0,0,0
18/09/2015,8,2,4,2,0,0,0,0
19/09/2015,8,3,2,3,0,0,0,0
20/09/2015,6,0,3,3,0,0,0,0
21/09/2015,9,3,4,2,0,0,0,0
22/09/2015,8,5,1,2,0,0,0,0
23/09/2015,11,7,2,2,0,0,0,0
24/09/2015,9,4,4,1,0,0,0,0
25/09/2015,12,4,6,2,0,0,0,0
26/09/2015,10,7,3,0,0,0,0,0
27/09/2015,14,6,4,4,0,0,0,0
28/09/2015,7,5,1,1,0,0,0,0
29/09/2015,9,7,2,0,0,0,0,0
30/09/2015,7,4,3,0,0,0,0,0
01/10/2015,2,1,1,0,0,0,0,0
02/10/2015,4,2,2,0,0,0,0,0
03/10/2015,4,3,1,0,0,0,0,0
04/10/2015,3,2,0,1,0,0,0,0
05/10/2015,2,0,1,1,0,0,0,0
06/10/2015,4,3,1,0,0,0,0,0
07/10/2015,5,2,2,1,0,0,0,0
08/10/2015,2,1,1,0,0,0,0,0
09/10/2015,0,0,0,0,0,0,0,0
10/10/2015,0,0,0,0,0,0,0,0
11/10/2015,1,0,1,0,0,0,0,0
12/10/2015,0,0,0,0,0,0,0,0
13/10/2015,0,0,0,0,0,0,0,0
14/10/2015,0,0,0,0,0,0,0,0
15/10/2015,0,0,0,0,0,0,0,0
17/10/2015,1,0,1,0,0,0,0,0
18/10/2015,0,0,0,0,0,0,0,0
20/10/2015,0,0,0,0,0,0,0,0
21/10/2015,0,0,0,0,0,0,0,0
22/10/2015,0,0,0,0,0,0,0,0
23/10/2015,0,0,0,0,0,0,0,0
24/10/2015,1,1,0,0,0,0,0,0
26/10/2015,1,0,0,0,0,0,0,1
27/10/2015,1,0,0,1,0,0,0,0
28/10/2015,1,0,1,0,0,0,0,0
30/10/2015,2,2,0,0,0,0,0,0
31/10/2015,2,2,0,0,0,0,0,0
01/11/2015,0,0,0,0,0,0,0,0
02/11/2015,1,1,0,0,0,0,0,0
05/11/2015,0,0,0,0,0,0,0,0
06/11/2015,0,0,0,0,0,0,0,0
07/11/2015,0,0,0,0,0,0,0,0
09/11/2015,0,0,0,0,0,0,0,0
10/11/2015,2,0,0,0,0,0,0,2
11/11/2015,0,0,0,0,0,0,0,0
13/11/2015,1,0,1,0,0,0,0,0
14/11/2015,1,0,0,1,0,0,0,0
15/11/2015,0,0,0,0,0,0,0,0
16/11/2015,1,0,1,0,0,0,0,0
17/11/2015,1,0,0,1,0,0,0,0
18/11/2015,1,0,0,1,0,0,0,0
19/11/2015,0,0,0,0,0,0,0,0
21/11/2015,1,0,0,0,0,0,0,1
22/11/2015,0,0,0,0,0,0,0,0
23/11/2015,1,1,0,0,0,0,0,0
24/11/2015,0,0,0,0,0,0,0,0
25/11/2015,1,1,0,0,0,0,0,0
26/11/2015,0,0,0,0,0,0,0,0
27/11/2015,1,0,0,1,0,0,0,0
29/11/2015,0,0,0,0,0,0,0,0
30/11/2015,0,0,0,0,0,0,0,0
02/12/2015,0,0,0,0,0,0,0,0
03/12/2015,0,0,0,0,0,0,0,0
04/12/2015,1,1,0,0,0,0,0,0
05/12/2015,2,1,0,0,0,0,0,1
06/12/2015,0,0,0,0,0,0,0,0
07/12/2015,0,0,0,0,0,0,0,0
08/12/2015,0,0,0,0,0,0,0,0
09/12/2015,1,0,0,1,0,0,0,0
10/12/2015,0,0,0,0,0,0,0,0
11/12/2015,0,0,0,0,0,0,0,0
13/12/2015,1,0,0,1,0,0,0,0
14/12/2015,1,0,0,0,0,0,0,1
15/12/2015,1,0,0,0,0,0,0,1
16/12/2015,0,0,0,0,0,0,0,0
17/12/2015,0,0,0,0,0,0,0,0
18/12/2015,0,0,0,0,0,0,0,0
20/12/2015,0,0,0,0,0,0,0,0
21/12/2015,0,0,0,0,0,0,0,0
22/12/2015,0,0,0,0,0,0,0,0
23/12/2015,0,0,0,0,0,0,0,0
25/12/2015,0,0,0,0,0,0,0,0
26/12/2015,0,0,0,0,0,0,0,0
27/12/2015,0,0,0,0,0,0,0,0
29/12/2015,1,0,0,1,0,0,0,0
30/12/2015,0,0,0,0,0,0,0,0
31/12/2015,0,0,0,0,0,0,0,0
03/01/2016,0,0,0,0,0,0,0,0
04/01/2016,1,0,0,0,0,0,0,1
05/01/2016,0,0,0,0,0,0,0,0
06/01/2016,0,0,0,0,0,0,0,0
07/01/2016,0,0,0,0,0,0,0,0
08/01/2016,0,0,0,0,0,0,0,0
09/01/2016,0,0,0,0,0,0,0,0
10/01/2016,0,0,0,0,0,0,0,0
13/01/2016,0,0,0,0,0,0,0,0
14/01/2016,0,0,0,0,0,0,0,0
15/01/2016,0,0,0,0,0,0,0,0
16/01/2016,0,0,0,0,0,0,0,0
17/01/2016,0,0,0,0,0,0,0,0
18/01/2016,1,0,0,0,0,0,0,1
19/01/2016,0,0,0,0,0,0,0,0
20/01/2016,0,0,0,0,0,0,0,0
21/01/2016,0,0,0,0,0,0,0,0
22/01/2016,0,0,0,0,0,0,0,0
24/01/2016,0,0,0,0,0,0,0,0
25/01/2016,0,0,0,0,0,0,0,0
26/01/2016,0,0,0,0,0,0,0,0
27/01/2016,0,0,0,0,0,0,0,0
28/01/2016,0,0,0,0,0,0,0,0
30/01/2016,0,0,0,0,0,0,0,0
01/02/2016,1,0,0,0,0,0,0,1
03/02/2016,1,0,0,0,0,0,0,1
04/02/2016,0,0,0,0,0,0,0,0
05/02/2016,0,0,0,0,0,0,0,0
06/02/2016,0,0,0,0,0,0,0,0
11/02/2016,0,0,0,0,0,0,0,0
12/02/2016,1,0,0,0,0,0,0,1
13/02/2016,1,0,0,0,0,0,0,1
14/02/2016,0,0,0,0,0,0,0,0
15/02/2016,0,0,0,0,0,0,0,0
16/02/2016,1,0,0,0,0,0,0,1
17/02/2016,0,0,0,0,0,0,0,0
19/02/2016,0,0,0,0,0,0,0,0
22/02/2016,1,1,0,0,0,0,0,0
23/02/2016,2,1,0,0,0,0,0,1
24/02/2016,0,0,0,0,0,0,0,0
25/02/2016,0,0,0,0,0,0,0,0
26/02/2016,0,0,0,0,0,0,0,0
27/02/2016,0,0,0,0,0,0,0,0
28/02/2016,0,0,0,0,0,0,0,0
29/02/2016,0,0,0,0,0,0,0,0
01/03/2016,0,0,0,0,0,0,0,0
04/03/2016,0,0,0,0,0,0,0,0
05/03/2016,1,0,0,0,0,0,0,1
06/03/2016,0,0,0,0,0,0,0,0
08/03/2016,0,0,0,0,0,0,0,0
09/03/2016,1,0,0,0,0,0,0,1
10/03/2016,0,0,0,0,0,0,0,0
11/03/2016,1,1,0,0,0,0,0,0
12/03/2016,1,0,0,0,0,0,0,1
13/03/2016,0,0,0,0,0,0,0,0
14/03/2016,1,0,0,0,0,0,0,1
15/03/2016,0,0,0,0,0,0,0,0
18/03/2016,0,0,0,0,0,0,0,0
19/03/2016,0,0,0,0,0,0,0,0
20/03/2016,0,0,0,0,0,0,0,0
21/03/2016,0,0,0,0,0,0,0,0
23/03/2016,1,0,0,0,0,0,0,1
25/03/2016,0,0,0,0,0,0,0,0
26/03/2016,0,0,0,0,0,0,0,0
27/03/2016,0,0,0,0,0,0,0,0
28/03/2016,0,0,0,0,0,0,0,0
29/03/2016,1,0,1,0,0,0,0,0
30/03/2016,0,0,0,0,0,0,0,0
02/04/2016,0,0,0,0,0,0,0,0
04/04/2016,0,0,0,0,0,0,0,0
05/04/2016,0,0,0,0,0,0,0,0
06/04/2016,1,1,0,0,0,0,0,0
07/04/2016,0,0,0,0,0,0,0,0
08/04/2016,1,1,0,0,0,0,0,0
09/04/2016,1,0,0,0,0,0,0,1
11/04/2016,0,0,0,0,0,0,0,0
12/04/2016,2,0,1,0,0,0,0,1
14/04/2016,1,0,1,0,0,0,0,0
15/04/2016,0,0,0,0,0,0,0,0
16/04/2016,0,0,0,0,0,0,0,0
17/04/2016,0,0,0,0,0,0,0,0
21/04/2016,1,1,0,0,0,0,0,0
22/04/2016,1,1,0,0,0,0,0,0
23/04/2016,0,0,0,0,0,0,0,0
24/04/2016,0,0,0,0,0,0,0,0
25/04/2016,0,0,0,0,0,0,0,0
27/04/2016,0,0,0,0,0,0,0,0
29/04/2016,0,0,0,0,0,0,0,0
30/04/2016,0,0,0,0,0,0,0,0
01/05/2016,1,1,0,0,0,0,0,0
02/05/2016,0,0,0,0,0,0,0,0
03/05/2016,1,0,0,1,0,0,0,0
04/05/2016,2,1,0,1,0,0,0,0
05/05/2016,2,1,0,0,0,0,0,1
06/05/2016,1,0,1,0,0,0,0,0
07/05/2016,1,0,1,0,0,0,0,0
08/05/2016,2,2,0,0,0,0,0,0
09/05/2016,2,2,0,0,0,0,0,0
10/05/2016,2,1,1,0,0,0,0,0
11/05/2016,2,2,0,0,0,0,0,0
12/05/2016,2,0,2,0,0,0,0,0
13/05/2016,1,0,1,0,0,0,0,0
14/05/2016,5,1,3,1,0,0,0,0
15/05/2016,5,2,2,1,0,0,0,0
16/05/2016,2,1,1,0,0,0,0,0
17/05/2016,1,0,1,0,0,0,0,0
18/05/2016,3,2,1,0,0,0,0,0
19/05/2016,2,0,1,1,0,0,0,0
20/05/2016,3,0,1,1,0,0,0,1
21/05/2016,0,0,0,0,0,0,0,0
22/05/2016,1,1,0,0,0,0,0,0
23/05/2016,1,1,0,0,0,0,0,0
24/05/2016,5,4,1,0,0,0,0,0
25/05/2016,4,2,1,0,0,0,0,1
26/05/2016,1,0,1,0,0,0,0,0
27/05/2016,6,5,1,0,0,0,0,0
28/05/2016,3,2,1,0,0,0,0,0
29/05/2016,0,0,0,0,0,0,0,0
30/05/2016,1,1,0,0,0,0,0,0
31/05/2016,0,0,0,0,0,0,0,0
